Time,Range,
0,4936589.24652547,
10,4910508.12029964,
20,4883918.5565799,
30,4856823.82957759,
40,4829227.28458019,
50,4801132.33829744,
60,4772542.47924173,
70,4743461.268145,
80,4713892.33841554,
90,4683839.3966376,
100,4653306.22311718,
110,4622296.67247794,
120,4590814.67431082,
130,4558864.2338821,
140,4526449.43290419,
150,4493574.43037436,
160,4460243.46348687,
170,4426460.84862438,
180,4392230.98243497,
190,4357558.34300194,
200,4322447.4911138,
210,4286903.0716427,
220,4250929.81504041,
230,4214532.53896142,
240,4177716.15002393,
250,4140485.64572041,
260,4102846.11649024,
270,4064802.74796856,
280,4026360.82342626,
290,3987525.72641799,
300,3948302.94365624,
310,3908698.06813169,
320,3868716.80250157,
330,3828364.96277044,
340,3787648.48228988,
350,3746573.41610638,
360,3705145.94568973,
370,3663372.38407766,
380,3621259.18147607,
390,3578812.93135849,
400,3536040.37711298,
410,3492948.41929003,
420,3449544.12351097,
430,3405834.72910262,
440,3361827.65853178,
450,3317530.52772128,
460,3272951.15733849,
470,3228097.58515821,
480,3182978.07961328,
490,3137601.15466018,
500,3091975.58610168,
510,3046110.42952617,
520,3000015.04004264,
530,2953699.09401236,
540,2907172.61300359,
550,2860445.99022399,
560,2813530.01971786,
570,2766435.92865223,
580,2719175.4130577,
590,2671760.67743761,
600,2624204.47871356,
610,2576520.17503714,
620,2528721.78006803,
630,2480824.02339888,
640,2432842.41789851,
650,2384793.33484808,
660,2336694.08786261,
670,2288563.02672212,
680,2240419.64238637,
690,2192284.68463461,
700,2144180.29395852,
710,2096130.14954327,
720,2048159.6353988,
730,2000296.02694804,
740,1952568.70063942,
750,1905009.36941979,
760,1857652.34717077,
770,1810534.84546016,
780,1763697.30616436,
790,1717183.77364083,
800,1671042.31011768,
810,1625325.45774419,
820,1580090.75020616,
830,1535401.27580945,
840,1491326.29228178,
850,1447941.89098573,
860,1405331.70445591,
870,1363587.64578068,
880,1322810.66088883,
890,1283111.46478787,
900,1244611.21977898,
910,1207442.09735063,
920,1171747.64590045,
930,1137682.86440632,
940,1105413.85950988,
950,1075116.94361933,
960,1046977.0200234,
970,1021185.10520536,
980,997934.867693912,
990,977418.125877255,
1000,959819.349912061,
1010,945309.353122146,
1020,934038.521872677,
1030,926130.091283625,
1040,921674.452836426,
1050,920722.959549475,
1060,923287.218738658,
1070,929337.031386248,
1080,938802.432112137,
1090,951577.47677539,
1100,967525.666497505,
1110,986486.392400282,
1120,1008281.75270698,
1130,1032723.16513922,
1140,1059617.71399262,
1150,1088771.69409849,
1160,1119996.90385814,
1170,1153112.12835163,
1180,1187945.58281337,
1190,1224336.18111178,
1200,1262134.16252252,
1210,1301201.2269342,
1220,1341410.31241595,
1230,1382645.12738754,
1240,1424799.52694549,
1250,1467776.80185279,
1260,1511488.9305852,
1270,1555855.83003768,
1280,1600804.62890248,
1290,1646268.97894858,
1300,1692188.41298054,
1310,1738507.75365426,
1320,1785176.57415295,
1330,1832148.70961906,
1340,1879381.81691151,
1350,1926836.97948929,
1360,1974478.35384277,
1370,2022272.85377927,
1380,2070189.86892719,
1390,2118201.01398878,
1400,2166279.90550054,
1410,2214401.96311934,
1420,2262544.23272198,
1430,2310685.22887199,
1440,2358804.79446116,
1450,2406883.97557071,
1460,2454904.90981388,
1470,2502850.72662053,
1480,2550705.4581011,
1490,2598453.95928693,
1500,2646081.83668521,
1510,2693575.38421188,
1520,2740921.52567692,
1530,2788107.76309358,
1540,2835122.13016933,
1550,2881953.15041173,
1560,2928589.79934877,
1570,2975021.47042137,
1580,3021237.94415732,
1590,3067229.3602804,
1600,3112986.19244851,
1610,3158499.22534864,
1620,3203759.53390786,
1630,3248758.46440585,
1640,3293487.61729827,
1650,3337938.83158145,
1660,3382104.17054676,
1670,3425975.90879002,
1680,3469546.52035481,
1690,3512808.66790219,
1700,3555755.19280988,
1710,3598379.10611436,
1720,3640673.58021812,
1730,3682631.94129211,
1740,3724247.6623106,
1750,3765514.35666178,
1760,3806425.77228307,
1770,3846975.78627515,
1780,3887158.39995286,
1790,3926967.7342957,
1800,3966398.02576348,
1810,4005443.62244645,
1820,4044098.9805218,
1830,4082358.66099116,
1840,4120217.32667581,
1850,4157669.73944868,
1860,4194710.75768399,
1870,4231335.33390681,
1880,4267538.51262691,
1890,4303315.42834209,
1900,4338661.30369773,
1910,4373571.44779036,
1920,4408041.25460419,
1930,4442066.20157011,
1940,4475641.84823808,
1950,4508763.83505401,
1960,4541427.8822334,
1970,4573629.78872431,
1980,4605365.43125315,
1990,4636630.76344671,
2000,4667421.81502527,
2010,4697734.6910611,
2020,4727565.57129773,
2030,4756910.70952529,
2040,4785766.43300811,
2050,4814129.14196039,
2060,4841995.30906655,
2070,4869361.47904308,
2080,4896224.26823852,
2090,4922580.36426913,
2100,4948426.52568729,
2110,4973759.58168038,
2120,4998576.43179777,
2130,5022874.04570395,
2140,5046649.46295565,
2150,5069899.7928012,
2160,5092622.21400057,
2170,5114813.9746642,
2180,5136472.39210944,
2190,5157594.85273309,
2200,5178178.81189866,
2210,5198221.7938374,
2220,5217721.39156164,
2230,5236675.26678976,
2240,5255081.14988154,
2250,5272936.839783,
2260,5290240.20398011,
2270,5306989.17846018,
2280,5323181.76768064,
2290,5338816.04454407,
2300,5353890.15037913,
2310,5368402.29492665,
2320,5382350.75633037,
2330,5395733.8811317,
2340,5408550.08426816,
2350,5420797.84907479,
2360,5432475.72728843,
2370,5443582.33905416,
2380,5454116.37293365,
2390,5464076.58591514,
2400,5473461.80342454,
2410,5482270.83981671,
2420,5490502.81801282,
2430,5498156.68776065,
2440,5505231.54836284,
2450,5511726.56762412,
2460,5517640.98186428,
2470,5522974.09593062,
2480,5527725.28320982,
2490,5531893.98563906,
2500,5535479.71371621,
2510,5538482.04650909,
2520,5540900.63166343,
2530,5542735.18540989,
2540,5543985.49256958,
2550,5544651.40655841,
2560,5544732.84938997,
2570,5544229.81167707,
2580,5543142.35263181,
2590,5541470.60006425,
2600,5539214.75037974,
2610,5536375.06857477,
2620,5532951.88823149,
2630,5528945.61151105,
2640,5524356.70914557,
2650,5519185.72042907,
2660,5513433.25320735,
2670,5507099.98386688,
2680,5500186.65732299,
2690,5492694.08700728,
2700,5484623.15485466,
2710,5475974.81128999,
2720,5466750.0752146,
2730,5456950.03399286,
2740,5446575.84343928,
2750,5435628.72780586,
2760,5424109.97977054,
2770,5412020.96042666,
2780,5399363.09927399,
2790,5386137.89421144,
2800,5372346.91153206,
2810,5357991.7859205,
2820,5343074.22045358,
2830,5327595.98660425,
2840,5311558.9242495,
2850,5294964.94168274,
2860,5277816.01563116,
2870,5260114.19127888,
2880,5241861.5822961,
2890,5223060.37087546,
2900,5203712.80777598,
2910,5183821.21237535,
2920,5163387.97273179,
2930,5142415.5456559,
2940,5120906.45679379,
2950,5098863.30072233,
2960,5076288.73579921,
2970,5053185.50636726,
2980,5029556.40818441,
2990,5005404.31278742,
3000,4980732.16134462,
3010,4955542.96485047,
3020,4929839.80434189,
3030,4903625.83113806,
3040,4876904.26710582,
3050,4849678.40495255,
3060,4821951.60854885,
3070,4793727.31328336,
3080,4765009.02645232,
3090,4735800.32768675,
3100,4706104.86941993,
3110,4675926.37739877,
3120,4645268.65124234,
3130,4614135.56505127,
3140,4582531.06807234,
3150,4550459.18542227,
3160,4517924.01887584,
3170,4484929.74772311,
3180,4451480.62970172,
3190,4417581.00200987,
3200,4383235.28240694,
3210,4348447.97040861,
3220,4313223.64858424,
3230,4277566.98396515,
3240,4241482.72957265,
3250,4204975.7260761,
3260,4168050.90359172,
3270,4130713.28363407,
3280,4092967.98123332,
3290,4054820.20723233,
3300,4016275.27077926,
3310,3977338.5820326,
3320,3938015.65509758,
3330,3898312.11121402,
3340,3858233.68221861,
3350,3817786.2143061,
3360,3776975.67211685,
3370,3735808.1431806,
3380,3694289.84274987,
3390,3652427.11905934,
3400,3610226.45905187,
3410,3567694.49461573,
3420,3524838.00938291,
3430,3481663.94614311,
3440,3438179.41493487,
3450,3394391.70188133,
3460,3350308.27884625,
3470,3305936.81399437,
3480,3261285.18334979,
3490,3216361.48345689,
3500,3171174.04526105,
3510,3125731.44933954,
3520,3080042.54262958,
3530,3034116.45681762,
3540,2987962.62857444,
3550,2941590.82184346,
3560,2895011.1524155,
3570,2848234.11505289,
3580,2801270.61345895,
3590,2754131.9934277,
3600,2706830.07955097,
3610,2659377.21591063,
3620,2611786.31123877,
3630,2564070.88909347,
3640,2516245.14367012,
3650,2468324.00195147,
3660,2420323.19299344,
3670,2372259.32525064,
3680,2324149.97296706,
3690,2276013.77279314,
3700,2227870.53194551,
3710,2179741.34939715,
3720,2131648.75177839,
3730,2083616.84588095,
3740,2035671.4898892,
3750,1987840.4857119,
3760,1940153.79505163,
3770,1892643.78211804,
3780,1845345.48615558,
3790,1798296.92719607,
3800,1751539.44863378,
3810,1705118.10031457,
3820,1659082.06577217,
3830,1613485.13695005,
3840,1568386.23910338,
3850,1523850.00742525,
3860,1479947.4150796,
3870,1436756.44948064,
3880,1394362.82949894,
3890,1352860.75038881,
3900,1312353.63515247,
3910,1272954.86029965,
3920,1234788.41009618,
3930,1197989.39620217,
3940,1162704.35929472,
3950,1129091.2468425,
3960,1097318.93886791,
3970,1067566.1752111,
3980,1040019.72950749,
3990,1014871.6848743,
4000,992315.703499053,
4010,972542.255419332,
4020,955732.88490127,
4030,942053.741111528,
4040,931648.765322584,
4050,924633.077653088,
4060,921087.55056688,
4070,921053.117020643,
4080,924530.530129849,
4090,931478.971273666,
4100,941818.655370362,
4110,955435.097993827,
4120,972184.868192327,
4130,991902.191478497,
4140,1014405.7643927,
4150,1039505.23505907,
4160,1067007.32647645,
4170,1096719.13631301,
4180,1128454.12934331,
4190,1162033.38477466,
4200,1197287.81317178,
4210,1234059.24267393,
4220,1272200.90366716,
4230,1311577.45868312,
4240,1352064.70611068,
4250,1393549.06400815,
4260,1435926.91785251,
4270,1479103.89570093,
4280,1522994.11698014,
4290,1567519.44719055,
4300,1612608.7799948,
4310,1658197.36003466,
4320,1704226.15389487,
4330,1750641.27244237,
4340,1797393.44490475,
4350,1844437.54317278,
4360,1891732.15365032,
4370,1939239.19332148,
4380,1986923.56640554,
4390,2034752.85790726,
4400,2082697.06046251,
4410,2130728.33106343,
4420,2178820.77448858,
4430,2226950.25052563,
4440,2275094.20234455,
4450,2323231.5036428,
4460,2371342.32243339,
4470,2419407.99957935,
4480,2467410.94039026,
4490,2515334.51778885,
4500,2563162.98572926,
4510,2610881.40170157,
4520,2658475.55729557,
4530,2705931.91591708,
4540,2753237.55685777,
4550,2800380.125014,
4560,2847347.78563231,
4570,2894129.18353367,
4580,2940713.4063314,
4590,2987089.95121488,
4600,3033248.69492018,
4610,3079179.86655258,
4620,3124874.02296392,
4630,3170322.02642125,
4640,3215515.02433318,
4650,3260444.4308258,
4660,3305101.90998341,
4670,3349479.36058936,
4680,3393568.90222,
4690,3437362.86256067,
4700,3480853.76582659,
4710,3524034.32218366,
4720,3566897.4180754,
4730,3609436.10737161,
4740,3651643.60326333,
4750,3693513.27083589,
4760,3735038.62025909,
4770,3776213.30053928,
4780,3817031.09378368,
4790,3857485.9099322,
4800,3897571.78191593,
4810,3937282.86120593,
4820,3976613.41371904,
4830,4015557.81605034,
4840,4054110.55200541,
4850,4092266.20940693,
4860,4130019.47715376,
4870,4167365.14251137,
4880,4204298.08861518,
4890,4240813.29216972,
4900,4276905.82132796,
4910,4312570.83373657,
4920,4347803.57473423,
4930,4382599.37569081,
4940,4416953.65247682,
4950,4450861.90405282,
4960,4484319.71116989,
4970,4517322.7351724,
4980,4549866.71689569,
4990,4581947.47565122,
5000,4613560.90829273,
5010,4644702.98835748,
5020,4675369.76527683,
5030,4705557.36365097,
5040,4735261.98258329,
5050,4764479.89506972,
5060,4793207.44743925,
5070,4821441.05884147,
5080,4849177.22077819,
5090,4876412.49667541,
5100,4903143.52149287,
5110,4929367.00136857,
5120,4955079.7132953,
5130,4980278.50482702,
5140,5004960.29381293,
5150,5029122.06815702,
5160,5052760.88560111,
5170,5075873.87352983,
5180,5098458.22879564,
5190,5120511.21756242,
5200,5142030.17516628,
5210,5163012.50599199,
5220,5183455.68336395,
5230,5203357.24945055,
5240,5222714.81518068,
5250,5241526.06017141,
5260,5259788.73266597,
5270,5277500.64948096,
5280,5294659.69596212,
5290,5311263.82594776,
5300,5327311.06173918,
5310,5342799.49407732,
5320,5357727.28212513,
5330,5372092.65345486,
5340,5385893.90403998,
5350,5399129.39825083,
5360,5411797.56885399,
5370,5423896.91701443,
5380,5435426.01230039,
5390,5446383.49269035,
5400,5456768.06458186,
5410,5466578.50280179,
5420,5475813.56960776,
5430,5484472.34029139,
5440,5492553.71247453,
5450,5500056.7348228,
5460,5506980.52449412,
5470,5513324.26715197,
5480,5519087.21697812,
5490,5524268.69668507,
5500,5528868.09752764,
5510,5532884.87931393,
5520,5536318.57041521,
5530,5539168.76777489,
5540,5541435.13691628,
5550,5543117.41194913,
5560,5544215.39557494,
5570,5544728.9590909,
5580,5544658.04239238,
5590,5544002.65397413,
5600,5542762.87093001,
5610,5540938.83895129,
5620,5538530.77232353,
5630,5535538.95392214,
5640,5531963.73520663,
5650,5527805.53621345,
5660,5523064.84554782,
5670,5517742.22037429,
5680,5511838.2864064,
5690,5505353.73789535,
5700,5498289.33761795,
5710,5490645.91686396,
5720,5482424.375423,
5730,5473625.68157111,
5740,5464250.87205728,
5750,5454301.0520902,
5760,5443777.39532525,
5770,5432681.1438522,
5780,5421013.60818398,
5790,5408776.16724633,
5800,5395970.2683694,
5810,5382597.42728091,
5820,5368659.22810178,
5830,5354157.32334442,
5840,5339093.43391408,
5850,5323469.34911377,
5860,5307286.92665334,
5870,5290548.09266306,
5880,5273254.84171247,
5890,5255409.23683499,
5900,5237013.40955891,
5910,5218069.55994565,
5920,5198579.95663575,
5930,5178546.93690367,
5940,5157972.90672207,
5950,5136860.34083654,
5960,5115211.77582385,
5970,5093029.83936367,
5980,5070317.20498358,
5990,5047076.6235128,
6000,5023310.91512074,
6010,4999022.96947755,
6020,4974215.74593369,
6030,4948892.27371998,
6040,4923055.65216983,
6050,4896709.05096558,
6060,4869855.71041083,
6070,4842498.94173087,
6080,4814642.12740349,
6090,4786288.72152263,
6100,4757442.25019746,
6110,4728106.31198972,
6120,4698284.5783924,
6130,4667980.79435298,
6140,4637198.77884493,
6150,4605942.42549103,
6160,4574215.70324296,
6170,4542022.65712141,
6180,4509367.40902168,
6190,4476254.15858993,
6200,4442687.18417592,
6210,4408670.84386814,
6220,4374209.5766184,
6230,4339307.9034628,
6240,4303970.42884719,
6250,4268201.84206574,
6260,4232006.91882191,
6270,4195390.52292206,
6280,4158357.60811289,
6290,4120913.22007483,
6300,4083062.49858476,
6310,4044810.67986249,
6320,4006163.0991171,
6330,3967125.19331036,
6340,3927702.50415657,
6350,3887900.68137982,
6360,3847725.48625163,
6370,3807182.79543444,
6380,3766278.60515908,
6390,3725019.03576676,
6400,3683410.33664977,
6410,3641458.89162852,
6420,3599171.22480626,
6430,3556554.00694763,
6440,3513614.06243188,
6450,3470358.37683728,
6460,3426794.10521945,
6470,3382928.58115342,
6480,3338769.32661687,
6490,3294324.06280119,
6500,3249600.72194672,
6510,3204607.46030989,
6520,3159352.67238253,
6530,3113845.00649841,
6540,3068093.3819776,
6550,3022107.00797829,
6560,2975895.40424617,
6570,2929468.42397506,
6580,2882836.27901968,
6590,2836009.56773142,
6600,2788999.30572297,
6610,2741816.959907,
6620,2694474.48619888,
6630,2646984.37132442,
6640,2599359.67923209,
6650,2551614.10267474,
6660,2503762.0206021,
6670,2455818.56208977,
6680,2407799.67762925,
6690,2359722.21871231,
6700,2311604.02676959,
6710,2263464.03266309,
6720,2215322.36809176,
6730,2167200.49044617,
6740,2119121.32284617,
6750,2071109.41131202,
6760,2023191.10125675,
6770,1975394.73574077,
6780,1927750.87819556,
6790,1880292.56259285,
6800,1833055.57429583,
6810,1786078.76505769,
6820,1739404.40580099,
6830,1693078.58087168,
6840,1647151.62735066,
6850,1601678.62263269,
6860,1556719.92272373,
6870,1512341.7523933,
6880,1468616.84623074,
6890,1425625.13650276,
6900,1383454.47914288,
6910,1342201.40279204,
6920,1301971.85708012,
6930,1262881.92480517,
6940,1225058.44794494,
6950,1188639.49938492,
6960,1153774.61125083,
6970,1120624.64805883,
6980,1089361.1911513,
6990,1060165.28451007,
7000,1033225.38759924,
7010,1008734.39690712,
7020,986885.64369581,
7030,967867.858879776,
7040,951859.219176005,
7050,939020.74377214,
7060,929489.476056971,
7070,923372.025226249,
7080,920739.468805486,
7090,921622.123225077,
7100,926009.904448187,
7110,933851.529793961,
7120,945057.687227779,
7130,959505.746380863,
7140,977045.796339702,
7150,997507.362975522,
7160,1020706.18359565,
7170,1046450.52870881,
7180,1074546.71859398,
7190,1104804.03510418,
7200,1137036.64391448,
7210,1171068.43480428,
7220,1206733.08665363,
7230,1243875.37403017,
7240,1282351.51978521,
7250,1322029.12840354,
7260,1362786.82308115,
7270,1404513.68686431,
7280,1447108.58611813,
7290,1490479.43498264,
7300,1534542.44308253,
7310,1579221.37567362,
7320,1624446.84533709,
7330,1670155.64682894,
7340,1716290.14126122,
7350,1762797.69198416,
7360,1809630.15196059,
7370,1856743.4007548,
7380,1904096.92824659,
7390,1951653.46163437,
7400,1999378.63206197,
7410,2047240.67718877,
7420,2095210.17614409,
7430,2143259.81350923,
7440,2191364.16921935,
7450,2239499.53154319,
7460,2287643.73056844,
7470,2335775.98988069,
7480,2383876.79436921,
7490,2431927.77232057,
7500,2479911.59016747,
7510,2527811.85844831,
7520,2575613.04770033,
7530,2623300.41315876,
7540,2670859.92726784,
7550,2718278.21912633,
7560,2765542.52009419,
7570,2812640.61487848,
7580,2859560.79749655,
7590,2906291.83158553,
7600,2952822.91458895,
7610,2999143.64540572,
7620,3045243.99513498,
7630,3091114.28059163,
7640,3136745.14030518,
7650,3182127.51274616,
7660,3227252.61655363,
7670,3272111.93256209,
7680,3316697.18744831,
7690,3361000.3388384,
7700,3405013.56173224,
7710,3448729.23611849,
7720,3492139.93566549,
7730,3535238.4173871,
