Time,Range,
0,2286002.69062249,
10,2237859.2187569,
20,2189725.31464909,
30,2141623.19674199,
40,2093576.63053084,
50,2045611.09572209,
60,1997753.97397919,
70,1950034.75983655,
80,1902485.29763243,
90,1855140.04757749,
100,1808036.38432287,
110,1761214.93159284,
120,1714719.93656432,
130,1668599.68765455,
140,1622906.97914125,
150,1577699.62547875,
160,1533041.02714422,
170,1489000.78815313,
177.710850127171,1455512.22093303,
576.634064169305,1455518.49773883,
586,1496250.94272382,
596,1540399.36085458,
606,1585154.17841524,
616,1630446.86009406,
626,1676214.96865653,
636,1722401.55587398,
646,1768954.60525077,
656,1815826.52607484,
666,1862973.6967481,
676,1910356.05441227,
686,1957936.72738771,
696,2005681.70674833,
706,2053559.55336123,
716,2101541.13685513,
726,2149599.40319207,
736,2197709.16776855,
746,2245846.93124029,
756,2293990.7155331,
766,2342119.91776117,
776,2390215.18001717,
786,2438258.27322348,
796,2486231.99343795,
806,2534120.06919282,
816,2581907.0786102,
826,2629578.37518559,
836,2677120.02126077,
846,2724518.72832388,
856,2771761.80337566,
866,2818837.10069116,
876,2865732.97838496,
886,2912438.25925738,
896,2958942.19546024,
906,3005234.43657405,
916,3051305.0007358,
926,3097144.24849772,
936,3142742.85913371,
946,3188091.80914198,
956,3233182.35272086,
966,3278006.00401902,
976,3322554.52098366,
986,3366819.89064901,
996,3410794.31572478,
1006,3454470.2023591,
1016,3497840.14896374,
1026,3540896.93600123,
1036,3583633.51664391,
1046,3626043.00822399,
1056,3668118.68440248,
1066,3709853.96799139,
1076,3751242.42437068,
1086,3792277.75544708,
1096,3832953.79410698,
1106,3873264.49912033,
1116,3913203.95045657,
1126,3952766.34497725,
1136,3991945.9924735,
1146,4030737.31201932,
1156,4069134.82861428,
1166,4107133.17009187,
1176,4144727.06427171,
1186,4181911.33633564,
1196,4218680.90640992,
1206,4255030.78733688,
1216,4290956.082621,
1226,4326451.98453573,
1236,4361513.77237844,
1246,4396136.81086204,
1256,4430316.54863259,
1266,4464048.51690341,
1276,4497328.32819661,
1286,4530151.6751841,
1296,4562514.32962028,
1306,4594412.14135986,
1316,4625841.03745418,
1326,4656797.0213202,
1336,4687276.17197697,
1346,4717274.64334423,
1356,4746788.66359894,
1366,4775814.53458511,
1376,4804348.63127323,
1386,4832387.40126551,
1396,4859927.36434372,
1406,4886965.11205623,
1416,4913497.30734169,
1426,4939520.68418626,
1436,4965032.04731223,
1446,4990028.27189559,
1456,5014506.30331017,
1466,5038463.15689676,
1476,5061895.91775493,
1486,5084801.74055606,
1496,5107177.7319105,
1506,5129021.42168157,
1516,5150330.05325216,
1526,5171101.05807891,
1536,5191331.93651904,
1546,5211020.25773956,
1556,5230163.65963833,
1566,5248759.84877585,
1576,5266806.600317,
1586,5284301.75798172,
1596,5301243.23400383,
1606,5317629.00909735,
1616,5333457.13242938,
1626,5348725.7215991,
1636,5363432.96262217,
1646,5377577.10991982,
1656,5391156.48631241,
1666,5404169.48301648,
1676,5416614.55964535,
1686,5428490.24421235,
1696,5439795.13313657,
1706,5450527.8912506,
1716,5460687.25180999,
1726,5470272.01650399,
1736,5479281.05546737,
1746,5487713.3072929,
1756,5495567.77904445,
1766,5502843.54627017,
1776,5509539.75301576,
1786,5515655.61183751,
1796,5521190.40381498,
1806,5526143.47856306,
1816,5530514.2542434,
1826,5534302.2175749,
1836,5537506.92384333,
1846,5540127.99690971,
1856,5542165.12921775,
1866,5543618.08179982,
1876,5544486.68428174,
1886,5544770.83488616,
1896,5544470.50043458,
1906,5543585.71634792,
1916,5542116.58664573,
1926,5540063.28394387,
1936,5537426.04945098,
1946,5534205.19296339,
1956,5530401.09285892,
1966,5526014.19608919,
1976,5521045.01817111,
1986,5515494.1431769,
1996,5509362.22372344,
2006,5502649.94079374,
2016,5495358.16577107,
2026,5487487.71527959,
2036,5479039.51599218,
2046,5470014.56306281,
2056,5460413.92011321,
2066,5450238.71921958,
2076,5439490.16089997,
2086,5428169.51410223,
2096,5416278.11619315,
2106,5403817.37294884,
2116,5390788.75854686,
2126,5377193.81556037,
2136,5363034.15495469,
2146,5348311.45608675,
2156,5333027.46670781,
2166,5317184.00296994,
2176,5300782.94943679,
2186,5283826.25909919,
2196,5266315.95339615,
2206,5248254.12224193,
2216,5229642.92405978,
2226,5210484.58582315,
2236,5190781.40310501,
2246,5170535.74013633,
2256,5149750.0298743,
2266,5128426.77408143,
2276,5106568.54341656,
2286,5084177.97753863,
2296,5061257.78522463,
2306,5037810.74450281,
2316,5013839.70280248,
2326,4989347.57712184,
2336,4964337.35421536,
2346,4938812.09080235,
2356,4912774.91379848,
2366,4886229.020572,
2376,4859177.67922687,
2386,4831624.22891486,
2396,4803572.08017891,
2406,4775024.7153304,
2416,4745985.68886286,
2426,4716458.62790518,
2436,4686447.23271741,
2446,4655955.27723246,
2456,4624986.60964743,
2466,4593545.15306861,
2476,4561634.90621419,
2486,4529259.94417951,
2496,4496424.41926974,
2506,4463132.56190543,
2516,4429388.68160682,
2526,4395197.16806334,
2536,4360562.49229498,
2546,4325489.20791345,
2556,4289981.95249086,
2566,4254045.44904521,
2576,4217684.50765216,
2586,4180904.02719371,
2596,4143708.99725534,
2606,4106104.5001842,
2616,4068095.71332219,
2626,4029687.91142885,
2636,3990886.46931077,
2646,3951696.86467544,
2656,3912124.68122952,
2666,3872175.61204321,
2676,3831855.46320487,
2686,3791170.15779206,
2696,3750125.74018824,
2706,3708728.39951047,
2716,3666984.39967016,
2726,3624900.19762446,
2736,3582482.37425109,
2746,3539737.6597468,
2756,3496672.94082129,
2766,3453295.26854619,
2776,3409611.86692437,
2786,3365630.14225244,
2796,3321357.69335739,
2806,3276802.32279755,
2816,3231972.04912851,
2826,3186875.12034675,
2836,3141520.02863649,
2846,3095915.52656087,
2856,3050070.64485519,
2866,3003994.71199966,
2876,2957697.37577055,
2886,2911188.62699376,
2896,2864478.82575301,
2906,2817578.73033669,
2916,2770499.52924406,
2926,2723252.87661296,
2936,2675850.93147811,
2946,2628306.40132319,
2956,2580632.59045073,
2966,2532843.4537638,
2976,2484953.65663236,
2986,2436978.64160756,
2996,2388934.70284937,
3006,2340839.06924896,
